accuracy,loss,val_accuracy,val_loss,learning_rate
0.17157143354415894,2.549578905105591,0.12933333218097687,2.946615219116211,0.0014094876823946834
0.20928572118282318,2.4158828258514404,0.12733332812786102,10.529718399047852,0.0014094876823946834
0.2255714237689972,2.3711342811584473,0.23399999737739563,2.947079658508301,0.0014094876823946834
0.2565714418888092,2.310450792312622,0.17399999499320984,2.9311935901641846,0.0014094876823946834
0.29828572273254395,2.2524783611297607,0.15466666221618652,2.6481778621673584,0.0014094876823946834
0.3295714259147644,2.18430757522583,0.3173333406448364,2.1543173789978027,0.0014094876823946834
0.3448571562767029,2.1530420780181885,0.3019999861717224,2.345984935760498,0.0014094876823946834
0.36000001430511475,2.1213319301605225,0.17800000309944153,2.7283499240875244,0.0014094876823946834
0.39485713839530945,2.0675153732299805,0.23533333837985992,3.057853937149048,0.0014094876823946834
0.4227142930030823,2.0195651054382324,0.2613333463668823,2.3259716033935547,0.0014094876823946834
0.45885714888572693,1.9706119298934937,0.4020000100135803,2.0526130199432373,0.0014094876823946834
0.48100000619888306,1.9257402420043945,0.3720000088214874,2.204902410507202,0.0014094876823946834
0.5108571648597717,1.8896543979644775,0.468666672706604,1.9764975309371948,0.0014094876823946834
0.5417143106460571,1.8483151197433472,0.45266667008399963,1.966745138168335,0.0014094876823946834
0.5604285597801208,1.8164104223251343,0.35466668009757996,2.2090907096862793,0.0014094876823946834
0.5904285907745361,1.7869120836257935,0.47466665506362915,1.9510897397994995,0.0014094876823946834
0.6062856912612915,1.7563228607177734,0.54666668176651,1.8562939167022705,0.0014094876823946834
0.6225714087486267,1.7329018115997314,0.4973333477973938,1.9031081199645996,0.0014094876823946834
0.6354285478591919,1.7120695114135742,0.5026666522026062,1.929996371269226,0.0014094876823946834
0.6532857418060303,1.6889729499816895,0.5920000076293945,1.780930519104004,0.0014094876823946834
0.6644285917282104,1.6724201440811157,0.5099999904632568,1.8994593620300293,0.0014094876823946834
0.6790000200271606,1.6444520950317383,0.5066666603088379,1.989263653755188,0.0014094876823946834
0.6942856907844543,1.6356372833251953,0.4560000002384186,2.0488576889038086,0.0014094876823946834
0.7038571238517761,1.6118322610855103,0.6033333539962769,1.8061412572860718,0.0014094876823946834
0.715571403503418,1.5990771055221558,0.4699999988079071,1.9610639810562134,0.0014094876823946834
0.7767142653465271,1.5082149505615234,0.7366666793823242,1.5720503330230713,0.0004228462930768728
0.7965714335441589,1.481271505355835,0.7099999785423279,1.6090750694274902,0.0004228462930768728
0.7998571395874023,1.4754481315612793,0.5059999823570251,1.9130408763885498,0.0004228462930768728
0.8154285550117493,1.4577972888946533,0.6793333292007446,1.6457560062408447,0.0004228462930768728
0.8080000281333923,1.4593267440795898,0.734000027179718,1.5813260078430176,0.0004228462930768728
0.8205714225769043,1.4418628215789795,0.7160000205039978,1.6033849716186523,0.0004228462930768728
0.8510000109672546,1.4018017053604126,0.7606666684150696,1.5220487117767334,0.0001268538908334449
0.8534285426139832,1.3976221084594727,0.762666642665863,1.5188593864440918,0.0001268538908334449
0.8475714325904846,1.39928138256073,0.7226666808128357,1.5767333507537842,0.0001268538908334449
0.8557142615318298,1.3919209241867065,0.7566666603088379,1.5342189073562622,0.0001268538908334449
0.8601428866386414,1.3850607872009277,0.7733333110809326,1.5081270933151245,0.0001268538908334449
0.8679999709129333,1.3792402744293213,0.7573333382606506,1.5284597873687744,0.0001268538908334449
0.8705714344978333,1.3707222938537598,0.7386666536331177,1.5496199131011963,0.0001268538908334449
0.8708571195602417,1.3732019662857056,0.7206666469573975,1.5689656734466553,0.0001268538908334449
0.8769999742507935,1.3649476766586304,0.7706666588783264,1.5217796564102173,0.0001268538908334449
0.8772857189178467,1.3686493635177612,0.7573333382606506,1.5309122800827026,0.0001268538908334449
0.8922857046127319,1.3510725498199463,0.7666666507720947,1.510409951210022,3.805616870522499e-05
0.8868571519851685,1.348527193069458,0.7746666669845581,1.5078251361846924,3.805616870522499e-05
0.8915714025497437,1.3423840999603271,0.762666642665863,1.5159931182861328,3.805616870522499e-05
0.8822857141494751,1.3514947891235352,0.7639999985694885,1.519654631614685,3.805616870522499e-05
0.8881428837776184,1.349682092666626,0.7573333382606506,1.526247262954712,3.805616870522499e-05
0.8965714573860168,1.343012809753418,0.7620000243186951,1.5140371322631836,3.805616870522499e-05
0.8935714364051819,1.3391880989074707,0.765333354473114,1.510090947151184,3.805616870522499e-05
0.8964285850524902,1.3354469537734985,0.7580000162124634,1.5156660079956055,1.1416850611567497e-05
0.8924285769462585,1.3370647430419922,0.7599999904632568,1.5172148942947388,1.1416850611567497e-05
