accuracy,loss,val_accuracy,val_loss,learning_rate
0.17185714840888977,2.566828966140747,0.1133333370089531,3.212517261505127,0.0020000000949949026
0.21385714411735535,2.3800466060638428,0.17533333599567413,2.682624340057373,0.0020000000949949026
0.2655714154243469,2.228475332260132,0.1993333399295807,2.476933002471924,0.0020000000949949026
0.2895714342594147,2.141993522644043,0.15199999511241913,3.038018226623535,0.0020000000949949026
0.32657143473625183,2.0779478549957275,0.1666666716337204,3.1246120929718018,0.0020000000949949026
0.3720000088214874,1.945515751838684,0.1106666699051857,3.269713878631592,0.0020000000949949026
0.3951428532600403,1.8702584505081177,0.22200000286102295,2.5068745613098145,0.0020000000949949026
0.42071428894996643,1.7851769924163818,0.1613333374261856,3.0556211471557617,0.0020000000949949026
0.4904285669326782,1.5932586193084717,0.3700000047683716,2.003232002258301,0.0006000000284984708
0.5214285850524902,1.517569661140442,0.4506666660308838,1.7159984111785889,0.0006000000284984708
0.5417143106460571,1.4789938926696777,0.3606666624546051,2.0489017963409424,0.0006000000284984708
0.5512857437133789,1.453328013420105,0.40400001406669617,2.082353353500366,0.0006000000284984708
0.5611428618431091,1.4296209812164307,0.49799999594688416,1.626657247543335,0.0006000000284984708
0.5754285454750061,1.3882750272750854,0.5273333191871643,1.5005420446395874,0.0006000000284984708
0.5928571224212646,1.3405976295471191,0.5286666750907898,1.5450440645217896,0.0006000000284984708
0.6104285717010498,1.3131420612335205,0.5320000052452087,1.5239285230636597,0.0006000000284984708
0.6105714440345764,1.297851324081421,0.5706666707992554,1.4384887218475342,0.0006000000284984708
0.62371426820755,1.2590364217758179,0.5860000252723694,1.416800618171692,0.0006000000284984708
0.6414285898208618,1.225169062614441,0.49266666173934937,1.648936152458191,0.0006000000284984708
0.6407142877578735,1.2184369564056396,0.5866666436195374,1.4522706270217896,0.0006000000284984708
0.6645714044570923,1.1886804103851318,0.40400001406669617,2.1391468048095703,0.0006000000284984708
0.6701428294181824,1.155426025390625,0.4713333249092102,1.763486623764038,0.0006000000284984708
0.6779999732971191,1.1475549936294556,0.578000009059906,1.455440640449524,0.0006000000284984708
0.7194285988807678,1.0383542776107788,0.6206666827201843,1.2831602096557617,0.00018000000272877514
0.7257142663002014,1.0127671957015991,0.6666666865348816,1.1623905897140503,0.00018000000272877514
0.7364285588264465,0.9960983395576477,0.6286666393280029,1.270190954208374,0.00018000000272877514
0.7358571290969849,0.9868746995925903,0.6753333210945129,1.1655361652374268,0.00018000000272877514
0.7468571662902832,0.9755580425262451,0.6919999718666077,1.136379361152649,0.00018000000272877514
0.751714289188385,0.9498939514160156,0.6779999732971191,1.1669551134109497,0.00018000000272877514
0.7555714249610901,0.9430321455001831,0.6866666674613953,1.134372591972351,0.00018000000272877514
0.7567142844200134,0.9381234645843506,0.6813333630561829,1.1676522493362427,0.00018000000272877514
0.7641428709030151,0.9167038798332214,0.624666690826416,1.3050265312194824,0.00018000000272877514
0.7649999856948853,0.9225459694862366,0.6646666526794434,1.1996140480041504,0.00018000000272877514
0.7738571166992188,0.9034590721130371,0.687333345413208,1.184300422668457,0.00018000000272877514
0.7788571715354919,0.8918006420135498,0.668666660785675,1.2003612518310547,0.00018000000272877514
0.8015714287757874,0.8431107997894287,0.7013333439826965,1.11538565158844,5.400000009103678e-05
0.800000011920929,0.8374195098876953,0.699999988079071,1.1328377723693848,5.400000009103678e-05
0.803428590297699,0.8381662368774414,0.6926666498184204,1.1406912803649902,5.400000009103678e-05
0.8054285645484924,0.8290908336639404,0.7133333086967468,1.0883722305297852,5.400000009103678e-05
0.8048571348190308,0.8259938359260559,0.7153333425521851,1.0854220390319824,5.400000009103678e-05
0.8127142786979675,0.8093923926353455,0.7200000286102295,1.0764292478561401,5.400000009103678e-05
0.8121428489685059,0.8072564005851746,0.7099999785423279,1.111555576324463,5.400000009103678e-05
0.8202857375144958,0.8033603429794312,0.6946666836738586,1.1403709650039673,5.400000009103678e-05
0.8137142658233643,0.8044629693031311,0.7126666903495789,1.08943510055542,5.400000009103678e-05
0.8094285726547241,0.8122352957725525,0.7113333344459534,1.0990999937057495,5.400000009103678e-05
0.8188571333885193,0.7999652028083801,0.7113333344459534,1.1092771291732788,5.400000009103678e-05
0.8199999928474426,0.7894326448440552,0.7146666646003723,1.0895029306411743,1.6199999663513154e-05
0.8207142949104309,0.7836040258407593,0.7233333587646484,1.0796180963516235,1.6199999663513154e-05
0.823285698890686,0.780784547328949,0.7133333086967468,1.0929735898971558,1.6199999663513154e-05
0.8221428394317627,0.7774432301521301,0.7166666388511658,1.084210753440857,1.6199999663513154e-05
